"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,561,1312,68/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,610,1312,87/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,678,1312,100/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,771,1312,78/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,838,1312,73/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,891,1312,92/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,974,1312,78/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,1042,1312,70/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,1100,1312,73/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,1160,1312,76/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,1216,1312,94/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,1297,1312,90/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,1375,1312,82/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,1446,1312,78/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,1510,1312,80/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,1577,1312,80/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,1648,1312,70/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,1703,1312,81/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,1774,1312,74/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,1845,1312,52/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,1879,1312,76/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,1935,1312,96/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,2028,1312,64/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,2078,1312,73/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,2139,1312,74/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,2198,1312,80/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,2266,1312,78/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,2329,1312,82/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,2397,1312,85/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,2472,1312,76/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,2538,1312,72/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,2599,1312,69/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,2657,1312,68/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,2711,1312,75/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,2774,1312,76/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,2837,1312,79/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,2904,1312,75/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,2968,1312,74/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,3032,1312,68/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,3086,1312,76/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,3153,1312,68/full/0/default.jpg"
"https://stacks.stanford.edu/image/iiif/jp117jd8338%2Fjp117jd8338_00_0002/374,3210,1312,114/full/0/default.jpg"
